CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
547,56,3,185265.10750889799,3,1,1,5943739.895753352,0
663,42,3,544926.9191001469,2,0,0,4233164.116062136,1
579,44,4,547984.4948348451,3,1,0,4344733.125380078,1
769,46,1,168593.26089906722,3,0,0,3543341.4631565185,0
497,48,1,308188.10333317734,1,1,1,6536388.256211696,1
594,43,8,107492.97510917194,3,1,0,3159022.4245208437,0
687,48,1,118096.71687481605,2,1,1,6700072.79037914,0
806,68,5,11658.412518501276,2,1,0,5415706.476275292,0
643,59,1,1135284.3163810815,2,1,1,4909911.0430896925,0
594,58,4,118308.62329469547,3,1,0,3686579.2004470667,1
838,38,3,129083.5624056351,2,1,1,2288916.2776717474,0
505,31,6,163975.32718119826,1,1,1,3704694.4872439085,1
430,59,6,68143.6342510363,3,1,1,4339986.262750227,1
694,58,5,509802.8970901515,1,0,0,261951.37683749665,1
599,67,9,39058.04869431593,1,1,1,4605289.689330671,1
547,35,4,72052.0731939603,2,0,1,6848714.736052011,0
720,41,0,517476.2234954642,2,1,1,6134435.810867745,1
674,20,2,207500.68236564306,2,1,0,4007588.248516985,0
593,39,8,615411.4084967971,1,1,1,5093872.596830456,0
521,59,0,407572.380226058,4,1,0,3887670.8611560008,1
737,38,4,147871.35148500287,3,1,1,5297521.466671392,0
715,54,1,526095.2498565512,2,0,1,8080215.647488063,0
640,42,3,61803.92868491115,2,1,0,6936997.605249752,0
834,49,10,384377.7822012223,2,0,1,6041588.611385506,0
542,27,0,287369.3747365042,2,1,1,4014230.175232563,0
497,46,2,155901.0394314342,1,0,1,6499876.785889677,1
580,18,9,463176.8441807948,1,1,0,1626246.097253894,1
645,42,6,1025266.1055974095,3,1,1,4495293.036018219,0
674,20,9,2000000.0,2,0,1,6167422.8396479,0
625,63,2,467944.2202316699,2,1,0,6480842.428095503,1
685,56,3,259349.833359115,3,1,0,6339768.980431482,0
524,52,1,127579.755712732,2,1,1,5589661.378419389,0
794,67,2,148594.28443305535,2,1,0,4608550.041832234,0
641,30,8,326439.4486785307,2,0,1,6075951.9396529775,0
761,71,2,228861.82985122676,1,0,0,3094277.9188273987,1
684,58,10,1225626.79571679,3,1,0,3310645.4734135,1
695,41,4,229666.75313330255,2,1,1,5123469.352920594,0
706,62,1,233759.03332502092,3,1,1,5346395.285417494,0
694,28,3,241876.4695919813,4,0,1,1348769.6428707074,0
714,32,6,905838.8953333057,4,0,1,5910292.761899037,0
782,35,6,526038.5050601845,4,1,1,6545456.755838787,0
669,37,2,476177.7206398385,2,0,0,4845429.5250674095,0
720,29,4,203340.1899137942,2,1,1,9748932.566567983,0
641,63,0,851611.1147688294,2,0,0,3634129.7873696275,1
794,41,9,19559.567061267455,2,0,1,4277825.673226261,0
582,50,9,1023185.900972606,3,1,0,4209866.187745581,1
830,36,9,359488.86746905476,2,1,0,4847624.777417965,0
645,18,10,253956.7963098382,4,1,1,4342550.374067418,0
506,49,0,343748.8651169416,3,0,0,2186378.9107902567,1
662,18,4,550430.7038212705,4,1,0,3906903.407527049,0
581,43,9,6423.802341811204,3,1,1,4804758.608451848,0
734,24,8,1026115.0041501146,2,1,1,7457144.164123995,0
584,74,0,295963.1836093573,1,1,1,9404486.546745826,1
605,58,0,210010.15121764955,1,1,1,7670947.795701309,0
461,46,3,74392.46391498682,2,1,0,3449241.9406547872,1
604,63,3,289432.1310163358,2,1,1,3608380.778747669,0
407,32,1,342909.8176408933,3,1,0,4681342.844981298,1
491,53,8,258460.99653799736,3,0,1,8569117.777707173,1
726,47,8,567627.9091766756,2,1,1,4669151.895636213,0
728,48,1,273137.0552845641,1,1,1,2344985.0189251387,0
692,64,8,1627479.2454283363,1,1,1,3997645.7260939297,1
553,55,5,457243.0778303321,1,1,0,6514112.003638834,1
645,49,7,823772.255916292,2,1,1,6379880.553792174,0
649,20,9,57905.186816155154,2,1,1,4599566.667016688,0
534,30,3,253160.63592551358,1,0,0,6366829.3471200615,1
800,43,1,205375.3019673825,2,1,0,453655.5949063357,0
737,46,1,421383.5228496669,1,1,1,5207658.470065395,0
627,28,8,987049.1853073454,2,1,1,6721370.84273726,0
652,80,0,40788.476634400926,2,1,0,3334273.4496909296,0
670,67,6,37671.56627232697,2,0,1,3327322.9270074237,0
445,54,10,949620.1427597034,2,1,0,1267103.6944730496,1
625,46,2,119668.28041257073,4,0,0,8179791.189621388,0
581,41,2,552445.8632420615,2,1,1,3559692.045956867,0
549,30,1,391402.62742149923,2,1,0,5482086.555724223,0
621,46,9,894562.256549711,3,1,1,6207834.082966749,0
829,48,5,66816.5045144493,2,1,0,8024135.898282906,0
714,26,9,69506.31687899746,4,1,0,4692204.452028729,0
592,50,1,406887.7855139496,2,1,0,3921140.412443163,0
707,42,9,1462904.0159748974,2,1,1,5346135.297141107,0
789,18,3,268069.79995637876,1,1,1,7568160.553084574,0
742,32,9,197961.96036348664,2,0,1,4659654.937198432,0
655,38,8,466577.72660005745,2,1,0,3090261.836831847,0
585,73,8,1332844.6196241751,1,1,1,1918484.3833692754,0
719,53,5,906781.216436373,2,0,1,2557405.230789549,0
689,24,3,2000000.0,2,1,1,6728782.99481333,0
739,52,6,11413.575713968774,1,1,1,4358751.047386377,0
713,21,0,59875.19120820736,2,1,1,3784958.1801585793,1
754,61,3,470122.38045574527,2,1,0,3568065.553632115,0
596,37,4,859003.0038114677,1,1,1,5170091.720400363,0
781,43,7,167907.26609283697,2,1,1,4521089.812468832,0
669,64,1,136699.67101731515,3,0,1,4453735.712561495,1
850,25,4,773174.7508990527,2,1,0,7698647.8556214785,0
581,24,5,29016.85043589791,2,1,0,8076032.563723267,1
823,36,4,230528.0074685146,2,1,1,1779956.654182007,0
669,60,8,352416.8236308364,2,0,0,5655185.462285915,0
584,22,9,410886.6539615062,4,0,0,3446275.8027572157,0
601,18,0,652108.689917473,2,0,1,4503497.7722778125,1
617,38,2,219132.90115388436,1,1,1,5618556.770253389,0
692,53,1,474257.635787914,2,1,1,4574560.166138161,0
702,63,2,440190.90070512006,3,0,1,5460919.761255266,0
592,38,9,396612.0623968988,1,1,0,6345940.412063835,0
647,38,8,511497.3152087163,4,1,1,5589153.601080639,0
850,62,8,150180.5031317266,4,1,0,3706327.3916647527,1
822,18,9,44223.70575215551,1,1,1,3741600.7860593526,0
693,39,1,63503.034205051656,4,0,1,2120589.406763929,0
653,47,2,127176.76683527604,2,1,0,3292159.4049585634,0
662,51,3,346771.56499157194,3,0,0,8924136.723797057,0
711,37,8,917676.2452057565,2,1,1,3415992.851809511,0
547,45,2,604146.6321906897,2,1,0,2613242.3751123603,0
624,18,6,778044.800500484,2,1,0,5639855.723689547,0
483,35,2,216142.5017737352,3,1,1,4779270.48141628,1
689,51,6,259306.04794636325,1,1,1,4608813.526301549,0
714,30,6,250175.24501819778,2,1,0,7818091.9328241795,0
601,45,8,106518.14139098732,1,1,1,6098253.35111673,0
807,51,1,31585.279622023685,2,0,1,3940014.1365930494,0
527,39,5,446917.4959842306,2,1,0,4151048.16481644,0
503,47,8,2000000.0,2,1,1,3994826.9721886297,0
672,30,1,91258.61093771682,2,1,0,6749479.243160514,0
754,41,1,23904.85293501595,1,1,1,4383704.741093725,0
818,54,4,756000.6380798195,1,1,1,1413692.995091699,0
604,47,9,145568.01972355082,1,1,1,4903360.642531311,0
757,36,9,884931.8856517206,2,1,1,1925947.9977441416,0
646,48,9,608590.9424118017,4,1,0,9368461.203509804,0
632,55,7,1456371.9118133106,1,0,0,3068664.1723055383,1
738,18,10,262908.0743038325,4,1,1,4676270.469284538,0
715,62,8,542310.077542759,3,1,1,5516405.469402274,1
492,39,1,312608.5655932412,2,1,0,4422683.67864154,1
797,51,4,497922.3071264422,2,1,1,4419939.197067615,0
788,62,6,298554.00236684363,3,1,0,5843654.572321754,1
587,24,5,104516.93535511437,1,1,0,8052431.917592557,0
689,34,5,354534.0400828051,2,1,1,6535018.1636345945,0
699,40,6,376007.38745406887,2,0,0,7957027.757147085,0
676,33,2,831957.2083000225,2,1,1,2906761.783812996,0
594,71,2,664996.1567607515,3,1,0,5634725.266510723,0
582,32,9,545012.072200989,1,0,0,5310492.104116558,1
647,36,8,60173.40089733548,2,1,1,5702182.583353469,0
767,48,7,637584.5698710735,2,1,1,7752463.941271145,0
704,26,4,346878.8397927939,2,1,1,4558421.700415892,0
612,39,5,1122627.8229474225,2,0,1,4188993.2668918245,0
727,49,10,1262058.3104740754,2,0,0,6067961.5948373275,0
365,40,9,28368.03477969453,3,1,1,1443594.5448683053,1
764,43,0,859184.5096319593,2,0,1,4526295.901755643,0
476,37,9,19213.157405395967,3,1,1,4731604.621429094,0
613,22,0,228776.43191540553,2,0,0,3159282.7673861496,0
538,49,3,390770.63902928407,1,1,0,7114118.022713155,1
520,71,1,80143.53369979812,1,0,1,2875519.3653134317,1
766,45,10,685828.6291783985,1,0,1,4728253.903272407,0
603,48,6,4194.900164208161,2,1,1,5586314.450645937,0
684,55,1,92321.55381488959,2,0,1,7706903.122952237,0
645,25,9,434699.79181573266,3,1,0,4978887.130238294,0
697,70,1,626559.7495877008,3,1,1,6872307.188256421,0
657,48,4,1242311.9610431187,1,1,1,6401190.794554255,0
521,69,3,611232.4536560376,2,1,1,5246915.112338285,0
749,34,7,557034.4701958334,2,0,0,2820973.183453089,0
600,72,3,250719.19960039345,2,0,0,2130838.2781913024,1
494,56,5,642.6255541380144,1,1,0,5213010.802838373,1
607,53,4,64007.18186196079,1,1,1,3914606.252194773,0
800,48,10,382380.1818434825,4,1,0,6838522.183362584,0
735,41,1,562164.9126426531,3,1,0,6491713.036197155,1
615,63,10,270168.6572364474,1,1,1,4630778.011125901,1
615,47,7,655925.6725311193,2,0,0,2684574.1521174614,1
617,18,1,368928.2514500478,2,1,0,6021471.099214546,1
850,28,8,38535.66923025589,3,1,0,2964101.1077296995,0
688,42,8,106606.66662369875,2,1,0,3483072.15413827,0
693,49,2,916285.1795423052,1,1,1,3041168.523569691,0
753,44,3,645333.4733188847,3,1,1,4722997.956120093,0
673,63,7,1125765.3518803807,2,0,1,7340384.668141123,0
624,18,8,62530.681902037104,2,1,1,4989918.259552943,0
630,47,2,2000000.0,2,1,1,4113562.6151446085,0
642,18,4,117485.81018831248,2,1,1,1948770.1399095114,0
646,56,10,5924.90438458542,2,0,0,6104249.169459686,0
722,43,7,2000000.0,2,0,0,3439190.7881427454,0
655,51,2,164998.34396966832,2,1,1,5235035.238316193,0
723,32,6,551339.4518437611,1,1,0,4291562.768166719,0
641,64,10,97206.571640629,3,1,0,6676354.439198876,0
657,60,7,434022.4200388668,1,1,1,4685527.215942896,0
450,53,9,1171885.7980872518,1,1,1,4882147.290953897,1
741,43,10,192964.46949884723,2,1,0,5971494.294910919,0
684,53,2,554716.2726056704,3,1,0,9213880.364526372,0
749,34,1,104068.10643089422,3,1,0,6776893.8607171085,1
360,57,9,490141.8991912105,2,0,1,4822787.787302781,1
850,69,6,205075.80015199643,2,0,0,5006395.9812305765,1
636,61,8,118626.47278041611,3,1,1,3950281.079351131,0
760,34,0,187843.00781151414,2,1,1,3100008.5929606096,0
546,50,2,98519.30272406105,2,0,1,3894498.4258673564,0
711,25,4,1160966.062018183,4,0,0,3455702.072576115,1
544,53,2,253074.02892492514,1,1,0,6306736.767591771,1
587,51,0,140703.76927066495,4,0,1,2857610.284262028,0
841,18,6,297473.1741018936,3,1,1,7666421.122760089,0
630,27,6,193225.63621204768,2,1,0,6504092.76723766,1
671,40,9,682108.4436121039,4,0,1,5041003.458735337,0
737,40,7,1774035.7579350031,3,1,0,5000637.222930137,0
699,26,4,288156.6591220633,1,0,0,3885437.380770893,0
665,50,9,986760.8311476017,2,1,1,5540168.822695528,0
686,48,4,417197.64796521526,1,0,0,7176184.926417178,1
850,42,4,85533.95766753326,2,0,1,3593687.0754883727,0
644,33,0,586596.9236814392,3,0,1,1933215.8221625392,0
670,60,9,360191.87268123747,2,0,1,6406436.509713488,0
755,69,4,525778.2756625534,2,0,1,5648731.948487601,0
760,37,5,1102218.6196516778,2,1,1,2759602.3971176413,0
768,35,0,290297.40777011367,3,1,0,3533217.258171764,0
713,52,10,1157215.6071090116,1,1,1,3281791.4518997185,0
535,39,6,694487.0026441155,2,1,1,3550935.4619315024,0
813,42,0,335306.4241572735,1,1,0,4352634.491917624,1
535,56,10,462189.34527791006,2,1,0,4466905.391438506,1
680,18,1,196951.9479969872,1,1,0,3698412.6898630797,1
574,64,1,2000000.0,2,1,1,3483672.361000144,0
643,46,4,550333.944559497,2,1,1,4542431.312161237,0
682,38,9,22418.591313766898,1,1,1,5335383.069719123,0
682,43,6,197724.1514263001,4,1,1,4367406.927270311,0
692,44,0,488172.24067085877,1,1,1,7317334.046682604,0
811,19,9,28991.111844539926,2,1,1,6016175.428841573,0
695,67,0,12087.021586429013,1,1,1,1818308.2862826083,1
625,45,0,298940.53679777286,2,1,1,6047455.530827707,1
746,51,5,202250.42135026192,2,1,1,6211087.965171166,0
768,59,1,288392.45065733045,2,1,1,4130530.0637516174,0
527,29,0,152375.6701089296,1,1,1,2009604.8253936889,0
709,52,5,89992.79181827366,2,0,1,5016133.518822272,0
720,40,1,584211.7139979908,2,0,1,4984582.697035512,0
620,57,5,361361.2412246386,3,1,1,2756707.5269336104,0
787,18,9,111668.16697864898,2,1,1,2097561.5674801287,0
634,43,7,192529.43905249468,2,0,1,4824892.907093121,0
662,35,1,448008.70041284926,2,1,1,4533845.615898356,0
632,51,10,37485.35963784158,2,1,1,4165469.269355213,0
651,52,8,79763.4751240932,1,1,0,4833178.530506877,0
540,34,7,38033.346810050556,2,0,0,2794447.252359362,0
505,34,9,836501.3411483332,2,0,1,4130358.7742677717,0
809,43,0,697989.0148535593,2,1,1,6066650.061228695,0
565,31,6,699817.3381372961,2,1,1,4300059.839297422,0
550,57,9,629963.6365570294,4,1,0,1656055.0564148962,0
434,39,5,553401.0020172056,1,1,0,4054615.4445528565,1
586,18,5,324079.1784343824,2,1,0,2859683.072986279,0
517,39,5,513999.7938168065,3,0,0,5534272.592923461,0
814,29,5,19558.367769317236,2,1,1,5637674.80676085,0
750,20,9,485722.6074495917,2,1,0,1682450.7498279382,0
581,26,6,752263.586413153,2,1,1,6518025.941164378,0
850,46,2,346932.07914792286,1,1,1,2775627.3974428833,0
748,64,5,221204.60353088344,2,1,1,8118364.580964703,0
617,49,2,162468.22950847467,3,1,1,4902447.470998766,0
400,35,6,514732.5847658848,1,1,1,2507213.0029216753,1
850,51,6,590130.0897531498,2,1,0,2716027.858614637,0
511,38,7,1023845.8711502834,3,1,1,5696190.58357469,0
485,34,1,209529.10034859832,3,0,1,4217400.220203245,0
752,27,8,734343.2459326161,2,1,0,4806692.180763719,0
850,18,4,412033.36401386146,2,0,0,8225560.465394079,0
788,39,8,1072092.4021142207,2,0,0,3601511.8715418493,0
706,47,9,375189.14848139964,1,1,0,5119925.715391413,1
709,43,4,364521.73440501996,2,0,1,7839688.974746106,0
735,38,6,431229.36557621363,2,0,1,5541026.950932801,0
725,30,10,691779.7623830128,4,1,0,1786794.5292839883,0
678,54,8,1671801.3149189325,1,1,1,6010778.023464274,0
660,25,3,38204.80787604074,2,1,1,2673994.2844331115,0
643,56,1,27457.608286933937,2,0,0,7813615.05746593,0
574,29,8,1386697.2226324168,2,0,1,3354264.7900040443,0
621,33,1,377378.996364228,1,0,1,10939019.01549133,0
480,22,2,477130.03310132655,2,1,1,7934751.976655357,0
640,37,9,329299.0674850875,3,0,1,3406774.860744043,0
551,59,1,49168.97838327784,2,1,1,5040027.610003221,0
539,52,2,730701.6166744828,2,1,0,6507288.563266927,1
667,59,5,687627.05497254,2,0,1,6567320.948453415,0
789,52,2,186767.65761821784,2,1,1,5884672.519952394,0
741,28,9,182814.0558340882,2,1,0,7504318.073932219,1
492,40,7,909590.1462861124,3,1,1,4754062.106731261,1
551,33,10,37554.29816629351,4,0,1,4266564.662847933,0
744,64,5,1064757.8880549404,2,1,0,4306272.024150779,1
551,27,6,148302.00400560253,2,1,1,6716746.463944254,0
627,58,0,449452.3097197393,3,1,0,5730362.080605293,1
705,58,2,1374390.6233306122,2,0,1,5582567.331380513,0
553,72,2,566792.1226890092,2,1,0,6590468.498514364,0
660,38,1,267584.6134492182,2,1,1,897895.1842922899,0
516,55,6,584840.7786432919,3,1,0,5620137.647750301,1
589,79,8,210781.724159596,2,1,0,5437137.777747432,1
681,35,3,162351.77152515855,3,0,0,8337616.16260141,0
490,21,4,2000000.0,3,0,1,1942824.035472666,1
694,18,2,694730.146057002,2,1,1,8114373.264753516,0
648,55,10,517424.5021676578,3,0,1,5150818.257849332,0
705,18,8,219477.06114921227,3,1,1,5977979.06132009,0
672,39,3,25205.17328459823,2,0,1,8351837.575218754,0
786,51,4,15774.682206370342,1,1,0,6121522.536011146,1
662,47,0,403921.4059587283,1,1,1,5800736.578925122,1
607,51,10,717811.0490598615,2,1,0,5484582.371604636,1
662,48,1,385423.7731439433,2,1,1,4033043.730011246,0
704,64,8,918750.1203706231,2,1,1,4943021.750979214,1
654,30,1,16998.98493423897,1,1,1,3568974.467754503,0
654,34,4,228446.6345522247,3,0,0,4910866.201149036,0
579,33,7,135294.75387595323,2,1,1,328138.6058898065,0
583,57,2,296445.5063154863,2,1,0,5858079.135135097,1
509,58,5,37564.61229332233,2,0,0,4756525.492432749,0
824,51,3,1540989.8792397995,2,1,0,4327592.526666472,1
525,62,10,126321.84207681968,2,0,1,5439516.167880286,0
580,27,6,1277500.048594868,2,1,1,2132872.1540691187,0
578,70,9,277469.8794667947,1,0,0,8858539.993242566,1
739,67,2,2000000.0,3,1,0,4794465.077024801,0
620,56,5,403783.6200750685,3,0,1,4708311.134055621,0
774,71,9,1335614.722501062,2,1,1,3069207.5797341554,0
582,20,8,2681.6728771513795,3,1,0,5047892.764898523,1
677,37,10,689637.1421718794,3,1,0,7773919.780546561,0
566,33,9,1166783.316902103,1,1,1,7071832.418864068,0
850,55,0,75249.01019642396,4,1,1,6708875.502281113,0
531,29,2,50532.57239967308,3,0,1,6092797.903334543,0
680,56,1,276321.11121942656,2,1,1,4282914.94487478,0
713,65,7,1356623.6372587616,1,0,0,2099673.665926596,1
691,55,6,390865.2345673216,1,0,0,4597922.45626673,1
631,49,1,374812.6980107637,1,1,0,4528257.070932645,0
637,30,5,76066.59384152909,3,0,0,7097588.8793424815,0
654,32,2,394.91146062026775,2,1,1,5618780.884919641,0
635,63,7,830734.3992442352,3,1,1,8224623.055807097,1
746,56,9,45824.45486289958,3,1,1,7394977.080076349,0
850,44,2,502355.84920969745,2,1,0,4087008.7809918085,0
594,38,9,1230300.9362869489,2,1,1,1409741.6067602634,1
513,18,8,117008.67439698929,1,1,1,7771150.467882962,0
641,28,0,547219.7577593878,2,1,0,7718770.4464614885,1
850,73,4,40984.00899718165,2,0,1,2267576.818195548,0
569,25,2,462861.46758428245,1,1,0,8018480.039655002,0
813,47,5,89522.49786579028,1,1,0,5764234.341185036,0
817,60,9,665815.1420830953,3,1,1,5321370.996251306,0
594,26,1,179217.74267270634,2,1,1,8229566.508494655,1
706,47,8,311242.79263467767,2,1,0,7689370.34646123,0
812,59,5,457434.04968244093,2,0,0,6302661.9039904075,0
612,45,6,93932.49302272168,3,0,1,5946434.131623966,0
629,80,4,676696.4373321207,2,0,1,6232788.581060719,0
591,19,8,180226.995372586,1,0,1,4199885.132234948,0
548,60,0,542905.0831975156,4,0,0,4889797.100535358,1
585,42,4,86155.7429909675,2,1,0,3195365.6908109146,0
527,56,10,582564.6375692252,1,1,0,4333920.448522163,1
653,51,9,68590.77908195383,2,1,0,4266732.242662134,1
573,34,10,277002.7119866284,3,0,0,3729389.2607566705,1
673,48,5,141981.879470374,2,1,0,5273493.005296926,0
494,18,6,689908.1931460758,2,1,1,4352038.2985988455,1
683,54,3,151929.4435438542,2,1,0,6004469.440703948,0
733,49,0,1067338.9055687084,4,1,1,1755358.7734124693,0
450,54,10,1111980.3633761918,1,1,0,4773290.4117854005,1
687,60,7,109352.53001724757,2,1,1,5263103.280354992,0
772,50,9,475759.4414706974,4,1,0,4378741.520326239,0
529,47,3,45902.8667239046,1,0,1,4655214.600381537,0
817,31,2,248409.66867796527,4,1,0,1829507.978540285,0
691,34,6,624697.3503689956,4,0,1,5712954.209338984,0
579,62,1,538557.3828625083,3,1,1,6295211.965134141,0
644,66,7,490015.67825005733,2,1,1,5987074.588407533,0
705,41,5,166019.64290493904,2,0,0,7077454.118884366,1
657,45,6,237427.649339161,3,0,1,5403059.211565004,0
703,31,4,54319.68968627478,4,0,1,5957362.361301874,0
557,62,8,634740.9122268506,1,0,0,5312181.476913705,1
666,54,4,350477.588684342,3,0,1,6375101.439184988,0
508,74,10,616813.4744162452,2,0,1,1845540.727735756,1
638,31,4,143137.2150206084,1,0,1,3212838.064043978,0
559,39,2,196105.34018342695,2,0,1,8173799.314066183,0
576,48,10,203394.4949716506,3,1,1,79128.35580758937,0
773,54,0,13039.771963020972,2,1,1,4719644.140349312,0
759,41,1,208552.19588895034,2,0,1,7344549.919216136,0
710,31,7,813049.402546496,4,1,1,4813478.66891647,0
540,58,0,1137964.25756108,2,1,1,4189977.857098605,0
618,55,6,365132.1022712423,2,1,1,5258843.3536306005,0
771,31,4,303945.2249821176,2,0,1,4293759.6399951065,0
664,65,2,15654.845707071583,2,1,0,5061698.985513878,1
850,62,10,1056827.4506449318,2,1,0,3633237.926959741,1
689,47,6,6547.793775704173,4,1,0,7217348.839911448,0
669,46,8,1447944.195176934,2,1,0,7846529.842131322,0
619,53,1,335904.4828019839,3,1,0,4733219.355776755,0
663,32,7,209225.3993870864,1,1,1,2227021.1586175133,0
634,45,8,1289950.1098208295,2,1,0,3952313.65937321,0
720,18,10,12346.69026425776,2,1,1,4632022.679794071,0
745,58,2,435449.4712378506,1,1,1,6011077.753806416,0
571,21,1,398069.1687934356,2,1,0,2983973.5536586437,0
516,67,6,123795.22907239858,2,0,0,3461675.362715699,1
466,40,4,280084.47288093803,1,1,1,6021352.275717615,0
700,41,4,528155.8624441864,2,0,1,6877817.664079116,0
539,35,9,649382.086984632,2,1,1,3756811.9096586313,0
434,40,4,358.55788632154344,2,1,1,2333565.892098008,1
688,66,3,1381148.3741124072,4,0,1,11568236.402575769,0
850,18,4,89877.64966129976,2,1,1,6566608.474177428,0
649,64,3,133012.76159600698,2,0,1,4465992.476465937,0
733,50,5,152904.9945013967,4,1,1,6738062.55106168,0
658,26,3,19276.93877584315,3,0,1,4751086.740571156,0
640,28,1,65653.86117233288,2,1,0,6734313.778200373,1
741,70,8,2000000.0,1,1,1,5318786.395552444,0
620,30,1,189326.44785842876,2,1,1,5182543.796335147,0
676,27,8,61253.95346642849,2,1,1,4772836.263538423,0
682,62,9,56579.45611742245,3,0,0,2105237.3330738205,0
583,50,5,635519.4232242425,3,1,0,8876189.798786279,0
749,30,8,964025.6107544629,2,0,0,3116932.159464513,0
632,48,8,148497.5182355447,4,0,0,2279952.847378811,1
574,29,2,10565.606028062779,2,0,0,4574280.234487265,1
703,61,0,126215.39459054632,1,1,1,3077056.3729789867,1
560,60,0,29087.772363518066,3,1,0,4896574.418879458,0
652,52,2,54569.8999879378,2,0,0,6375527.697123537,0
649,50,4,282384.1244134781,3,0,0,6990605.801058446,1
758,71,2,130629.37894262944,4,0,1,6629461.443243364,0
697,44,8,362779.2786442844,2,1,0,4388735.89042864,0
647,27,8,146175.64699831587,2,1,0,5099183.655323172,0
731,51,2,1411203.0361567943,2,0,1,5815758.101794982,0
789,76,2,1181932.294204978,2,1,1,1484425.152115855,0
705,29,4,418284.928388275,2,1,0,6141169.400239719,0
651,39,1,218806.16251350573,2,1,0,2085401.424832337,0
518,51,5,239943.66184364565,3,1,0,9080693.197812978,1
543,44,6,265388.57174587145,2,1,1,4190969.8307166095,0
619,30,8,650203.8988286688,1,1,0,4630249.645610818,0
589,61,5,300410.72081233026,2,1,1,3460585.801524289,1
631,79,2,971511.9718486374,3,0,0,3740059.9362886203,0
655,47,4,1442048.8141110828,2,1,1,9548187.138286479,0
702,31,3,204696.01924241718,2,1,0,6880739.377246595,0
642,21,4,411280.082882905,3,0,0,1901595.109704323,0
698,48,7,49941.40443591886,2,0,1,8008425.801370459,1
656,61,7,111865.01648445397,2,1,0,7386484.550282863,1
452,52,5,266762.1219056836,3,1,0,4437575.075423423,1
556,44,0,115463.58001602224,1,1,1,5613393.884059675,1
635,36,7,1046002.0234322371,4,1,1,4970111.841157852,0
529,28,7,86157.64705493479,1,1,0,8945159.808893865,1
709,57,1,304091.3683115453,1,0,1,3407419.622015819,0
803,58,3,465320.6559001619,3,1,1,5292021.219551454,0
771,21,1,588606.8684889091,2,1,1,4143709.3380143903,0
628,68,3,241499.3460363014,3,0,1,2133919.1907642917,1
799,53,9,1016657.2458446053,3,0,1,9383276.510109974,0
664,65,6,420034.36970528914,3,0,0,2636866.8417951753,1
616,24,8,289469.9589143132,4,1,1,5440258.374975552,0
588,24,7,34804.01285563678,2,1,0,1518598.787239329,1
619,42,8,312454.1338296626,3,1,0,4201858.921513814,0
611,52,7,859447.4056784749,1,1,1,5843937.642866915,0
667,71,1,476660.2471446215,2,0,0,3350532.0409952747,0
666,55,6,892379.3769473855,3,1,1,6173603.70147131,0
650,41,1,340620.8371930823,2,1,1,4461917.816223836,0
693,29,10,63043.41760005751,2,1,1,7320165.024797226,0
769,63,1,6866.86157932912,2,1,0,7723521.826680446,1
744,30,3,180642.45297964287,2,0,0,3826510.4785399763,0
501,69,0,598648.3553865936,4,1,1,5153465.718785914,0
394,40,4,780943.0762942224,1,1,1,5366908.452944465,1
743,68,5,175312.94862687378,2,1,0,6238698.590869397,1
513,55,8,342246.29082153057,3,1,0,5028763.992488531,1
627,42,9,273329.0921078203,2,0,1,5380421.918685684,0
532,37,7,264259.6050254687,1,1,0,4513187.050409761,0
469,39,1,131558.9377605886,2,1,1,5230479.733944037,0
704,51,0,73306.06107905773,2,1,1,7595880.387070265,0
725,46,1,109506.39622354133,1,1,1,6292166.482423709,0
592,36,6,28461.072904372922,3,1,0,6402511.278886738,1
390,42,3,110404.8520674645,2,0,0,6446140.6482711565,1
595,46,9,4621.743663778181,4,1,0,4692382.444237929,1
689,18,4,493434.9312543481,3,1,1,5637654.087159061,0
502,51,6,190173.1766190587,2,1,1,2829652.6433285107,0
668,30,2,1808646.2550411609,1,0,1,7537615.312633914,0
648,27,9,107660.27222649705,2,0,1,0.0,0
707,19,1,212192.91848239608,1,0,0,4825703.21532915,0
661,18,6,221459.79472418362,4,1,1,7281791.954300549,0
552,24,4,4243.706231678861,1,1,1,2272264.1327413167,1
769,34,0,913821.6913305165,2,1,1,5799559.835233702,0
634,74,0,16258.734365268105,2,1,0,3638467.106841946,1
647,37,8,1408206.2314915524,2,1,1,4262393.469622263,0
556,47,4,1113156.3624954377,2,1,1,6891881.921278875,0
605,51,0,383420.4519712299,2,1,1,5396113.8517703,0
561,46,6,392187.9827021301,1,1,0,931288.2642312744,1
632,43,8,530337.4343245907,1,1,1,3047148.920536803,0
821,27,10,244735.9659561792,2,1,0,6950671.469777519,0
512,66,0,520958.55920141167,3,1,1,5897885.436385995,1
488,72,9,22900.721486151393,2,1,1,8496271.14504857,1
797,19,3,27781.528616657364,2,1,1,8365295.188026594,0
629,29,2,305535.1973161324,2,0,1,4315509.739706417,0
583,40,4,398834.3586917403,2,0,1,10006475.610138977,0
753,30,6,1093814.7602493148,4,0,0,5048959.339703822,0
589,52,7,55276.22629333492,1,1,0,3074662.931181949,1
832,34,1,864809.2050865038,2,0,1,3732720.2681788453,0
717,77,6,117891.1279696275,3,0,1,486549.78942116257,0
601,62,0,250506.66814265383,3,0,0,8214038.016498562,1
